id,username,created_at,lng,lat,text
1517736110679539714,DresDungeon,Sat Apr 23 05:24:21 +0000 2022,-83.1738665,32.6782075,JIMMY WHO???????? https://t.co/Ar2uAUJ5rY
1517736129801428993,YauqQween,Sat Apr 23 05:24:26 +0000 2022,-83.804475,27.698681999999998,Give me tips 😘 they go directly to my cashapp Dm for surprise!findom 💕 find 💕 $end 💕 submit 💕 cashmaster 💕 cashmeet 💕
1517736179894042624,icedtea34,Sat Apr 23 05:24:38 +0000 2022,-80.84399178,35.34812631,"I'm at BP - @bp_america in Charlotte, NC https://t.co/TL2pifSNc3"
1517736199535820800,jennirose77,Sat Apr 23 05:24:42 +0000 2022,-83.51333366,35.72993513,Just posted a photo @ Cove Hardwoods Nature Trail https://t.co/WTRpa8Wce4
1517736199644930049,greg_doucette,Sat Apr 23 05:24:42 +0000 2022,-79.861034,35.1704985,"It wouldn't be, that's a totally viable questioning strategy that gets used often➡️ ""You said X?""➡️ Regardless o… https://t.co/igz9H1K5vp"
1517736206582304769,Morris2022,Sat Apr 23 05:24:44 +0000 2022,-83.1738665,32.6782075,@buhle_matsha She looked due in three weeks.
1517736212940963840,SeriousEd777,Sat Apr 23 05:24:45 +0000 2022,-80.926628,33.6311395,@4mojo2 @yesisworld She's gotta be the dumbest person  in Washington. Why does she talk down to people so much? Doe… https://t.co/I92Padoo4B
1517736227453161472,icedtea34,Sat Apr 23 05:24:49 +0000 2022,-80.84382629,35.34971237,"I'm at Makong Authentic Thai Cuisine in Charlotte, NC https://t.co/caWGxCxNi5"
1517736300262174721,TowerPodcast,Sat Apr 23 05:25:06 +0000 2022,-84.3064885,33.9430725,Josh is always ready to act the fool.#JordanCon2022
1517736316389269504,sportsguymarv,Sat Apr 23 05:25:10 +0000 2022,-83.641199,32.58263,"So OU has had 7 Heisman trophy winners since 1952 and Baker gets the statue?! Not too mention Billy Sims, AP, Boz,… https://t.co/u3zRZQmzXB"
1517736330280767488,artzmaryann,Sat Apr 23 05:25:13 +0000 2022,-83.1738665,32.6782075,@NeslihanAkcaa @theburrownft Congrats!
1517736333204242432,swearshitstudio,Sat Apr 23 05:25:14 +0000 2022,-83.1738665,32.6782075,nah this really me
1517736335058034693,antwanjjordan,Sat Apr 23 05:25:15 +0000 2022,-84.45877075,33.88448927,Just posted a photo @ Cobb Energy Performing Arts Centre https://t.co/ynzuKlInLK
1517736353047490560,ArtemisDLW,Sat Apr 23 05:25:19 +0000 2022,-81.504908,31.2144885,@Qcconfidential @NeilNasty7 Clinton got US out of debt fixing Reagan trickle down BSObama inherited a crashed mess… https://t.co/ITWf1e1pDV
1517736399943966725,djmtraxxx,Sat Apr 23 05:25:30 +0000 2022,-84.3889,33.7566,"Just posted a photo @ Atlanta, Georgia https://t.co/didKGx6aWm"
1517736465907781633,AkilahCopeland3,Sat Apr 23 05:25:46 +0000 2022,-82.063185,33.4407175,Somebody had found out that I hit indugebt Medi-Cal in California. Idk what kind of strength in an argument this is needed for.
1517736473054822400,xannyarchives77,Sat Apr 23 05:25:48 +0000 2022,-83.1738665,32.6782075,"I cast to merge Ben Simmons and @sixers with @NewYorker witchcraft, alchemy, energy , knowledge and contracts with me to become myself ."
1517736481409884165,greg_doucette,Sat Apr 23 05:25:50 +0000 2022,-79.861034,35.1704985,"Yep. Short of her confessing after the fact, no prosecutor would get a perjury conviction on a ""don't recall"""
1517736504243724289,iDynamicDave,Sat Apr 23 05:25:55 +0000 2022,-83.804475,27.698681999999998,"""Change is scary but so is staying the same.""- Dynamic Dave"
1517736511755755520,AlannuhG,Sat Apr 23 05:25:57 +0000 2022,-84.433106,33.7671945,Seventh Annual AtlAS Lecture (Hybrid Format)  https://t.co/bEhUNhztHg
1517736518286295041,theyLOVEsmiley,Sat Apr 23 05:25:58 +0000 2022,-83.1738665,32.6782075,I’m up like ain got somewhere to be in the morning 🤦🏽‍♀️
1517736525001203712,SRHSCareers,Sat Apr 23 05:26:00 +0000 2022,-81.9320482,34.9495672,"Can you recommend anyone for this job? Patient Access Specialist - https://t.co/Bb6khd8gnJ #Spartanburg, SC #Clerical"
1517736577883164672,imaproudliberal,Sat Apr 23 05:26:13 +0000 2022,-83.804475,27.698681999999998,@TeaPainUSA I am with Tea Pain ! We can win if we do it right this time all blue/vote Dems down the ballot in every… https://t.co/e7KeAD2ofg
1517736589077721088,AllenLeeTurner5,Sat Apr 23 05:26:15 +0000 2022,-83.1738665,32.6782075,"Young hits floater with 4.4 left, Hawks beat Heat 111-110 https://t.co/NL3mBEXgkT 125 bus mob fun day morrow"
1517736602197536770,____tiaaaaaa,Sat Apr 23 05:26:18 +0000 2022,-80.8467855,35.209058999999996,Quickly!
1517736605448122369,Bel_Clairee,Sat Apr 23 05:26:19 +0000 2022,-83.804475,27.698681999999998,Thank you! Love you! 💖🥺
1517736640755945472,popular_tisha,Sat Apr 23 05:26:27 +0000 2022,-85.9785995,35.8305215,"It’s friday night , LB gone and i’m at home in the bed 😂🤦🏾‍♀️"
1517736642357911553,Bob98987834,Sat Apr 23 05:26:28 +0000 2022,-79.861034,35.1704985,@CarenC44 Any time dm always open
1517736661941112832,gregtmorin,Sat Apr 23 05:26:33 +0000 2022,-83.1738665,32.6782075,@thomtodd44 @michaelmalice Sadly no. Real prof at UGA. My son had him briefly. Briefly.
1517736671210573826,AlannuhG,Sat Apr 23 05:26:35 +0000 2022,-84.433106,33.7671945,"Council Member, Management Board Member, Advisory Board Member and Chair of the African Regional Forum, Deputy Secr… https://t.co/OFO9VVf3pV"
1517736673626443776,AlannuhG,Sat Apr 23 05:26:35 +0000 2022,-84.433106,33.7671945,"the Southern Africa Litigation Centre and eyeWitness to Atrocities, and member of the Task Force on Illicit Financi… https://t.co/KLYYjs9d5R"
1517736684372340738,beekingg_,Sat Apr 23 05:26:38 +0000 2022,-84.2864685,33.8028105,Big dicks are not cool. WE GOT WALLS!!
1517736706820169728,DividedskyRBF,Sat Apr 23 05:26:43 +0000 2022,-83.1738665,32.6782075,"It's me, Hawks fan rooting also for the Pels"
1517736721827475461,SaxMike71,Sat Apr 23 05:26:47 +0000 2022,-83.804475,27.698681999999998,@ThreatNotation The th’ots life chose me.
1517736758389182466,Centineo4real,Sat Apr 23 05:26:56 +0000 2022,-83.1738665,32.6782075,"@QuenteSential1 @KELLYROWLAND @LeToyaLuckett @Beyonce No, what is this?"
1517736762092797952,DocCoyle,Sat Apr 23 05:26:56 +0000 2022,-84.31507049999999,33.8745435,The ShiningSpeedDrive
1517736784159023105,popular_tisha,Sat Apr 23 05:27:02 +0000 2022,-85.9785995,35.8305215,These cramps got me down bad
1517736800357396485,sheribrookshir1,Sat Apr 23 05:27:06 +0000 2022,-84.433106,33.7671945,@thefrankyank The E stands for Eternity
1517736832766783488,AkilahCopeland3,Sat Apr 23 05:27:13 +0000 2022,-82.063185,33.4407175,I just don't know how starved some groups of people are in rooms filled with some form of outdated medical beliefs.
1517736940153491457,alaquonde,Sat Apr 23 05:27:39 +0000 2022,-84.433106,33.7671945,I’m HIM with or without YOU
1517736966430863360,artzmaryann,Sat Apr 23 05:27:45 +0000 2022,-83.1738665,32.6782075,@JonasHornehoj GM! This is gorgeous!
1517736986064392193,Golddolphin30,Sat Apr 23 05:27:50 +0000 2022,-79.861034,35.1704985,1:30 in the morning. Still. Not. Tired.
1517736993144422400,reazoniam,Sat Apr 23 05:27:52 +0000 2022,-84.917307,32.4823035,"@thecandaceshow @RealCandaceO I do too❗️Johnny ""lost"" control on the cabinets  but I will NEVER believe he is guilt… https://t.co/cCUXsJAzjs"
1517737004418613248,greg_doucette,Sat Apr 23 05:27:54 +0000 2022,-79.861034,35.1704985,"@ReignOfApril Calling your parents collect b/c you didn't have a quarter to use the pay phone, saying your name as… https://t.co/HHJBAWrHEb"
1517737018771525633,VictorDavid__,Sat Apr 23 05:27:58 +0000 2022,-84.50306649999999,34.110776,New Pusha T got me like https://t.co/T6fpOeP59E
1517737027978027008,marlowe_von,Sat Apr 23 05:28:00 +0000 2022,-80.8467855,35.209058999999996,@alyseaaa__ Very true😂 I’ll keep that in mind
1517737034269532160,rchinnis,Sat Apr 23 05:28:01 +0000 2022,-80.926628,33.6311395,@JNFletcha @TOPolk Nope. And the guy had money. Don’t know if you know the site but he owned a lumber company on Hi… https://t.co/ePyyQKHiiT
1517737054758739968,SoFar_FLETCHed,Sat Apr 23 05:28:06 +0000 2022,-86.6807375,32.576227,*slides
1517737062954258442,JackBrewerBSI,Sat Apr 23 05:28:08 +0000 2022,-84.36314,33.85039,"I went all in for the Father today and I thank God for His grace. In Jesus Name @ The Whitley, A Luxury Collection… https://t.co/WsE8TxzgSV"
1517737081014992897,lil_bear__,Sat Apr 23 05:28:12 +0000 2022,-84.5321325,33.9481235,I want some hole 😩
1517737090825560066,KioUG93,Sat Apr 23 05:28:15 +0000 2022,-81.1096165,32.0172845,I want these thighs toit like a toiga 🐯#goldmember #ifykyk https://t.co/6bjPDLL3Fo
1517737171251343360,laracergirl,Sat Apr 23 05:28:34 +0000 2022,-83.804475,27.698681999999998,@HeidiOBrien8 So sorry for your loss 💔
1517737172404736001,empmediainc,Sat Apr 23 05:28:34 +0000 2022,-81.055905,33.993832,Thanks @wschamberlain for keeping everyone hyped 💪 https://t.co/e16ogty13f
1517737198875029504,kingofthistrill,Sat Apr 23 05:28:41 +0000 2022,-84.433106,33.7671945,Why you playing swag surf at the strip club 🤨
1517737206399574016,Hitch_Atl,Sat Apr 23 05:28:42 +0000 2022,-84.433106,33.7671945,ICE TRAE @TheTraeYoung is special https://t.co/96WXPudKUn
1517737208089915392,jennirose77,Sat Apr 23 05:28:43 +0000 2022,-83.51333366,35.72993513,Just posted a photo @ Cove Hardwoods Nature Trail https://t.co/Sn6NJQX90n
1517737240042029056,stallimade,Sat Apr 23 05:28:50 +0000 2022,-80.8467855,35.209058999999996,my body looked so good in these shorts 😩 https://t.co/b2NlPe8aF7
1517737246333485056,NickTheGrizzly,Sat Apr 23 05:28:52 +0000 2022,-80.8467855,35.209058999999996,@sheslaurenlee Well done. Finally getting to sleep. It’s a challenge out here in these web3 streets. 😅
1517737286523400193,JIreland80,Sat Apr 23 05:29:01 +0000 2022,-82.0844675,34.8669505,I miss my homie @Jmacfsu24. ❤️ and RT if you feel the same way.
1517737292181512193,Morris2022,Sat Apr 23 05:29:03 +0000 2022,-83.1738665,32.6782075,"@wambuionyango @005e5n Hey freedom fighter, be nice😂"
1517737297403330561,AkilahCopeland3,Sat Apr 23 05:29:04 +0000 2022,-82.063185,33.4407175,These stories and full TV shows on Snapchat be helping connect my personal problems and adventures. https://t.co/B3QwIaF8Jc
1517737301845159937,bnealx,Sat Apr 23 05:29:05 +0000 2022,-84.3262175,33.820161,I never knew how much I needed an Ellie Goulding sample by Fivio Foreign
1517737312335060994,25yobaby,Sat Apr 23 05:29:08 +0000 2022,-84.433106,33.7671945,Thanking kornbread’s ankle was on point 😭 honestly n truly she woulda won
1517737340726386688,AhoyItsAJ,Sat Apr 23 05:29:14 +0000 2022,-83.1738665,32.6782075,For the love of fuck will someone tell me if the Coachella YouTube channel is going to live broadcast Harry or if i… https://t.co/5Jx2afqdFe
1517737354575896576,reginawillis1,Sat Apr 23 05:29:18 +0000 2022,-83.1738665,32.6782075,@jemelehill Well good Lord he must be a really big guy cuz that's a lot of food and how big is this lunch box?  And… https://t.co/kRSgU3ioHh
1517737452911443968,DocCoyle,Sat Apr 23 05:29:41 +0000 2022,-83.1738665,32.6782075,Definitely looks like a dude who would steal John Wick’s car and kill his dog.
1517737481722081291,michaelbjordanz,Sat Apr 23 05:29:48 +0000 2022,-83.1738665,32.6782075,@StephenCurry30 #2 3rdRicjest sapien Appearing Alive.⚖️🎬🎥☦️https://t.co/XvKs8mMc8w #WeLive
1517737494816739328,kasisnotabot,Sat Apr 23 05:29:51 +0000 2022,-83.1738665,32.6782075,I bought salmon because I was hoping someone would be here and help make breakfast tomorrow but oh well.
1517737495278100480,reazoniam,Sat Apr 23 05:29:51 +0000 2022,-84.917307,32.4823035,@RealCandaceO @piersmorgan Trump did not get where he was in Business by being as Morgan claims.Real American Vote… https://t.co/ZMN0JyL6IJ
1517737495638781956,NickTheGrizzly,Sat Apr 23 05:29:51 +0000 2022,-80.8467855,35.209058999999996,All of my dating app pictures are NFTs. Matches are at an all time low.
1517737504992108544,MusAbubaker,Sat Apr 23 05:29:54 +0000 2022,-84.433106,33.7671945,Kodie Shane new project is good
1517737529860055040,iheartmusic224,Sat Apr 23 05:29:59 +0000 2022,-83.1738665,32.6782075,DAYA BETTY WERK‼️#dope #DragRace #DragRaceFinale
1517737544376532993,novacanegoddess,Sat Apr 23 05:30:03 +0000 2022,-84.2864685,33.8028105,My mama is goated
1517737556812746754,Only1Majorgoat,Sat Apr 23 05:30:06 +0000 2022,-83.1738665,32.6782075,Remember you hit me I don’t hit u 💯
1517737619740065792,uziprivate,Sat Apr 23 05:30:21 +0000 2022,-84.433106,33.7671945,$SadBoyEraa ($5 - 5 Videos Tn Only)$jaythaapg $Sheluvsp  $BigBankRari $BrixkXity
1517737648391344129,StevenH82349089,Sat Apr 23 05:30:28 +0000 2022,-82.4581755,34.807885,Make it pretty Clemson.
1517737651390005253,COCOFalana,Sat Apr 23 05:30:28 +0000 2022,-83.1738665,32.6782075,I need a Jo Malone candle.
1517737660370014208,Itsyaboy_me,Sat Apr 23 05:30:31 +0000 2022,-84.433106,33.7671945,If the head trash … imma have to respectfully pass 😭😭😭😭😭😭
1517737721594368000,SheenTennantFan,Sat Apr 23 05:30:45 +0000 2022,-83.1738665,32.6782075,Daily Quordle 899️⃣7️⃣6️⃣4️⃣https://t.co/WSC8UX2L9l https://t.co/OgwFZFvzyy
1517737725293699073,K_kvilla,Sat Apr 23 05:30:46 +0000 2022,-84.35244449999999,33.943456999999995,Janika and Kailyn got me fucked up
1517737730133929984,MfVerse,Sat Apr 23 05:30:47 +0000 2022,-83.1738665,32.6782075,lithonia lame af
1517737786023026688,JovonnieC,Sat Apr 23 05:31:01 +0000 2022,-80.8467855,35.209058999999996,@fernandojrod Love takes TimeMine againVision of LoveBreakdownHoneythis was hard 😕
1517737884366819328,big_becs,Sat Apr 23 05:31:24 +0000 2022,-80.926628,33.6311395,"Without being told precisely &amp; without a doubt, don’t ever ASSUME you know someone’s “scope of practice”. Job title… https://t.co/SleEkPYXaP"
1517737889890766849,Only1Majorgoat,Sat Apr 23 05:31:25 +0000 2022,-83.1738665,32.6782075,If u think I’m about to get out my bed for $10 u stupid 🤣
1517737924720214016,Marylandmanq,Sat Apr 23 05:31:34 +0000 2022,-83.1738665,32.6782075,Bitches be really going on ther baby daddies like what bihh you open up your legs. I’m so thankful I’m not no one’s baby daddy nahh fr
1517738008144920577,d00mfr0gg,Sat Apr 23 05:31:54 +0000 2022,-80.8467855,35.209058999999996,"Of course, it is ridiculous to ask a Barbie doll how it feels about being created to sell accessories when we know… https://t.co/KSkSonwByD"
1517738020983685120,DavisQuitney,Sat Apr 23 05:31:57 +0000 2022,-85.08841699999999,32.524128000000005,I'm the Badies of them all fr 💥💯♉ https://t.co/HDJoRpnHWq
1517738044224421888,Only1Majorgoat,Sat Apr 23 05:32:02 +0000 2022,-83.1738665,32.6782075,Ima have $30 3.5 special for ppl who never waste my time tomorrow 💯
